45.943771,-24.359337,37.935928
41.526321,-74.576294,6.345550
22.763290,-105.215610,-32.779022
13.031479,-26.441336,36.579536
16.241989,-72.938896,8.951591
11.939667,-103.500500,-28.880175
15.580429,-96.773636,-33.684219
12.295197,-95.407158,-35.447918
8.630873,-89.712509,-35.187046
42.035599,-44.916908,46.510933
26.455164,-5.310221,45.190697
19.146683,-44.391506,45.061241
37.414608,-85.861649,24.698492
26.865555,-65.325882,0.937760
18.300917,-87.465874,23.093861
20.689075,-115.046930,-27.723316
15.580429,-96.773636,-33.684219
10.621624,-112.525870,-23.170847
